https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1572393600.0,2019-10-30,BTC/USDT,9407.62,9409.84,9001.01,9154.72,50546.99,463555705.32,NULL
1572307200000,2019-10-29 00:00:00,BTC/USDT,9204.45000000,9550.00000000,9072.00000000,9407.62000000,64158.46244600,600611324.63569959,559589
1572307200.0,2019-10-29,BTC/USDT,9205.14,9550,9072,9407.62,58413.16,546851683.09,NULL
1572220800000,2019-10-28 00:00:00,BTC/USDT,9528.23000000,9902.10000000,9160.00000000,9205.14000000,80174.21732300,759178942.94884192,681128
1572220800.0,2019-10-28,BTC/USDT,9529.93,9902.1,9160,9205.14,72463.52,686169012.54,NULL
1572134400000,2019-10-27 00:00:00,BTC/USDT,9230.00000000,9794.98000000,9074.34000000,9529.93000000,93833.54160400,887438297.74626678,799978
1572134400.0,2019-10-27,BTC/USDT,9230,9794.98,9074.34,9529.93,85188.44,805559741.52,NULL
1572048000000,2019-10-26 00:00:00,BTC/USDT,8655.88000000,10370.00000000,8470.38000000,9230.00000000,162588.58541300,1522244166.41084847,1185369
1572048000.0,2019-10-26,BTC/USDT,8655.02,10060.21,8470.38,9230,94762.42,870703558.45,NULL
1571961600000,2019-10-25 00:00:00,BTC/USDT,7412.41000000,8799.00000000,7361.00000000,8655.02000000,90748.21817400,737329544.88351963,775418
1571961600.0,2019-10-25,BTC/USDT,7412.41,8706.07,7361,8655.02,64574.69,516465760.5,NULL
1571875200000,2019-10-24 00:00:00,BTC/USDT,7468.47000000,7503.68000000,7337.99000000,7412.41000000,32714.38326500,243246414.94892389,403778
1571875200.0,2019-10-24,BTC/USDT,7466.62,7503.68,7337.99,7412.41,30453.61,226438628.49,NULL
1571788800000,2019-10-23 00:00:00,BTC/USDT,8020.06000000,8047.59000000,7300.00000000,7466.62000000,63897.45709800,488220760.64641560,610241
1571788800.0,2019-10-23,BTC/USDT,8020,8047.59,7300,7466.62,57616.2,440228028.51,NULL
1571702400000,2019-10-22 00:00:00,BTC/USDT,8197.28000000,8297.99000000,8000.00000000,8020.00000000,34651.82866300,283535483.41051363,384699
1571702400.0,2019-10-22,BTC/USDT,8197.27,8297.99,8000,8020,32201.47,263517970.8,NULL
1571616000000,2019-10-21 00:00:00,BTC/USDT,8223.35000000,8333.00000000,8142.03000000,8197.27000000,30448.67953900,250117281.63661337,367169
1571616000.0,2019-10-21,BTC/USDT,8223.35,8333,8142.03,8197.27,28093.0,230762589.76,NULL
1571529600000,2019-10-20 00:00:00,BTC/USDT,7949.87000000,8297.00000000,7870.00000000,8223.35000000,34286.45265400,275899861.65387123,396091
1571529600.0,2019-10-20,BTC/USDT,7948.01,8297,7870,8223.35,31537.66,253740748.44,NULL
1571443200000,2019-10-19 00:00:00,BTC/USDT,7946.89000000,8098.10000000,7866.92000000,7948.01000000,26627.88938800,211909734.13572005,349746
1571443200.0,2019-10-19,BTC/USDT,7947.01,8098.1,7866.92,7948.01,24740.87,196888320.21,NULL
1571356800000,2019-10-18 00:00:00,BTC/USDT,8070.71000000,8115.00000000,7816.01000000,7947.01000000,31353.18141600,248931322.10085052,399783
1571356800.0,2019-10-18,BTC/USDT,8070.58,8115,7816.01,7947.01,28525.23,226487425.77,NULL
1571270400000,2019-10-17 00:00:00,BTC/USDT,7995.02000000,8124.92000000,7929.03000000,8070.58000000,29656.94915800,238343204.48251529,356490
1571270400.0,2019-10-17,BTC/USDT,7991.74,8124.92,7929.03,8070.58,27658.8,222282154.62,NULL
1571184000000,2019-10-16 00:00:00,BTC/USDT,8159.30000000,8181.16000000,7917.00000000,7991.74000000,34733.59396600,279586845.53621386,421026
1571184000.0,2019-10-16,BTC/USDT,8159.29,8181.16,7917,7991.74,31904.36,256827673.47,NULL
1571097600000,2019-10-15 00:00:00,BTC/USDT,8346.86000000,8403.00000000,8090.00000000,8159.29000000,32773.06247600,270727559.77701092,399447
1571097600.0,2019-10-15,BTC/USDT,8348.2,8403,8090,8159.29,30284.28,250195564.39,NULL
1571011200000,2019-10-14 00:00:00,BTC/USDT,8275.24000000,8388.85000000,8203.00000000,8348.20000000,29810.66325300,247530733.18003484,345679
1571011200.0,2019-10-14,BTC/USDT,8275.01,8388.85,8203,8348.2,27678.74,229828173.22,NULL
1570924800000,2019-10-13 00:00:00,BTC/USDT,8301.98000000,8451.37000000,8160.00000000,8275.01000000,27840.73995300,232149438.36395869,320051
1570924800.0,2019-10-13,BTC/USDT,8300.09,8451.37,8160,8275.01,25627.0,213726841.07,NULL
1570838400000,2019-10-12 00:00:00,BTC/USDT,8257.95000000,8400.00000000,8250.00000000,8300.09000000,21339.33409800,177707852.59481888,280633
1570838400.0,2019-10-12,BTC/USDT,8258.5,8400,8250,8300.09,20013.51,166663251.36,NULL
1570752000000,2019-10-11 00:00:00,BTC/USDT,8557.82000000,8779.51000000,8212.38000000,8258.50000000,50405.28441800,424413201.53293220,471818
1570752000.0,2019-10-11,BTC/USDT,8558.03,8779.51,8212.38,8258.5,45745.61,385175739.8,NULL
1570665600000,2019-10-10 00:00:00,BTC/USDT,8562.15000000,8644.00000000,8414.52000000,8558.03000000,39137.94616700,333925412.30414180,406932
1570665600.0,2019-10-10,BTC/USDT,8560.74,8644,8414.52,8558.03,36145.28,308412477.83,NULL
1570579200000,2019-10-09 00:00:00,BTC/USDT,8170.79000000,8670.00000000,8115.00000000,8560.74000000,55038.70437800,462845251.81361025,537805
1570579200.0,2019-10-09,BTC/USDT,8168.39,8670,8115,8560.74,50082.36,421071103.04,NULL
1570492800000,2019-10-08 00:00:00,BTC/USDT,8190.82000000,8325.00000000,8088.75000000,8168.39000000,35452.65742300,290675248.14144530,395685
1570492800.0,2019-10-08,BTC/USDT,8190.09,8325,8088.75,8168.39,32771.99,268701596.43,NULL
1570406400000,2019-10-07 00:00:00,BTC/USDT,7855.30000000,8299.92000000,7762.00000000,8190.09000000,52202.07229700,420921679.84426315,482605
1570406400.0,2019-10-07,BTC/USDT,7854.25,8299.92,7762,8190.09,47887.48,386089591.7,NULL
1570320000000,2019-10-06 00:00:00,BTC/USDT,8127.55000000,8153.87000000,7785.00000000,7854.25000000,34676.10404900,275447898.03287501,325795
1570320000.0,2019-10-06,BTC/USDT,8126.19,8153.87,7785,7854.25,31757.23,252282864.97,NULL
1570233600000,2019-10-05 00:00:00,BTC/USDT,8137.09000000,8183.41000000,8012.98000000,8126.19000000,21907.61556400,177252877.00296909,237769
1570233600.0,2019-10-05,BTC/USDT,8137.13,8183.41,8012.98,8126.19,20640.68,167001607.91,NULL
1570147200000,2019-10-04 00:00:00,BTC/USDT,8224.43000000,8232.41000000,8005.00000000,8137.13000000,26476.33040400,215325611.68221507,259012
1570147200.0,2019-10-04,BTC/USDT,8223.96,8232.41,8005,8137.13,24696.12,200851365.03,NULL
1570060800000,2019-10-03 00:00:00,BTC/USDT,8360.00000000,8393.00000000,8060.00000000,8223.96000000,30488.28405800,250291751.27141390,281307
1570060800.0,2019-10-03,BTC/USDT,8359.94,8393,8060,8223.96,28207.53,231589725.89,NULL
1569974400000,2019-10-02 00:00:00,BTC/USDT,8292.67000000,8373.91000000,8151.22000000,8359.94000000,26243.38664400,216325351.85864461,261430
1569974400.0,2019-10-02,BTC/USDT,8292.44,8373.91,8151.22,8359.94,24413.16,201237637.47,NULL
1569888000000,2019-10-01 00:00:00,BTC/USDT,8289.97000000,8500.00000000,8173.05000000,8292.44000000,43472.41809100,362980689.87999125,387653
1569888000.0,2019-10-01,BTC/USDT,8289.34,8500,8173.05,8292.44,40153.56,335252267.53,NULL
1569801600000,2019-09-30 00:00:00,BTC/USDT,8043.04000000,8337.26000000,7710.00000000,8289.34000000,55865.48726000,449120676.84276034,455556
1569801600.0,2019-09-30,BTC/USDT,8043.82,8337.26,7710,8289.34,51182.65,411517221.34,NULL
1569715200000,2019-09-29 00:00:00,BTC/USDT,8199.38000000,8229.13000000,7890.00000000,8043.82000000,31544.21138800,253660600.32529288,322501
1569715200.0,2019-09-29,BTC/USDT,8198.81,8229.13,7890,8043.82,29234.18,235105957.66,NULL
1569628800000,2019-09-28 00:00:00,BTC/USDT,8177.47000000,8315.00000000,8001.09000000,8198.81000000,34473.60516500,280672404.68049548,319113
1569628800.0,2019-09-28,BTC/USDT,8177.91,8315,8001.09,8198.81,32066.02,261065454.75,NULL
1569542400000,2019-09-27 00:00:00,BTC/USDT,8063.49000000,8265.00000000,7852.15000000,8177.91000000,43882.92462500,352800745.20792857,369518
1569542400.0,2019-09-27,BTC/USDT,8063.73,8265,7852.15,8177.91,40365.1,324537958.64,NULL
1569456000000,2019-09-26 00:00:00,BTC/USDT,8430.05000000,8465.99000000,7750.00000000,8063.73000000,67930.85374900,552794530.86668199,522062
1569456000.0,2019-09-26,BTC/USDT,8430.05,8465.99,7750,8063.73,61361.29,499478544.7,NULL
1569369600000,2019-09-25 00:00:00,BTC/USDT,8497.55000000,8730.00000000,8215.64000000,8430.05000000,60783.89225800,512437200.36110440,544806
1569369600.0,2019-09-25,BTC/USDT,8493.14,8730,8215.64,8430.05,55315.95,466357349.74,NULL
1569283200000,2019-09-24 00:00:00,BTC/USDT,9702.20000000,9794.99000000,7800.00000000,8493.14000000,94007.34520300,838996309.16112820,748712
1569283200.0,2019-09-24,BTC/USDT,9702.25,9794.99,8290.51,8694.23,41725.81,392194281.62,NULL
1569196800000,2019-09-23 00:00:00,BTC/USDT,10028.05000000,10049.99000000,9615.77000000,9702.25000000,31937.23235600,314390584.62646132,332817
1569196800.0,2019-09-23,BTC/USDT,10028.87,10049.99,9615.77,9702.25,29213.2,287640571.85,NULL
1569110400000,2019-09-22 00:00:00,BTC/USDT,9985.15000000,10089.00000000,9853.97000000,10028.87000000,22049.27525600,220133631.61284170,253713
1569110400.0,2019-09-22,BTC/USDT,9986.39,10089,9853.97,10028.87,20301.99,202683535.91,NULL
1569024000000,2019-09-21 00:00:00,BTC/USDT,10167.92000000,10176.70000000,9900.00000000,9986.39000000,20544.17519600,206034034.50803514,245439
1569024000.0,2019-09-21,BTC/USDT,10168.59,10176.7,9900,9986.39,18952.99,190086138.72,NULL
1568937600000,2019-09-20 00:00:00,BTC/USDT,10243.70000000,10281.00000000,10061.39000000,10168.59000000,25088.49106900,255205290.21183727,267032
1568937600.0,2019-09-20,BTC/USDT,10244.29,10281,10061.39,10168.59,23318.96,237217066.9,NULL
1568851200000,2019-09-19 00:00:00,BTC/USDT,10156.41000000,10325.00000000,9653.00000000,10244.29000000,44826.28257900,447676492.98402635,429727
1568851200.0,2019-09-19,BTC/USDT,10156.99,10325,9653,10244.29,41061.71,410110429.01,NULL
1568764800000,2019-09-18 00:00:00,BTC/USDT,10187.48000000,10258.02000000,10100.00000000,10156.99000000,24250.24930300,247024351.59799171,299466
1568764800.0,2019-09-18,BTC/USDT,10187.82,10258.02,10100,10156.99,22586.72,230086616.11,NULL
1568678400000,2019-09-17 00:00:00,BTC/USDT,10249.68000000,10275.00000000,10128.01000000,10187.82000000,22914.32456300,233944812.56050799,287483
1568678400.0,2019-09-17,BTC/USDT,10251.31,10275,10128.01,10187.82,21294.63,217407999.96,NULL
1568592000000,2019-09-16 00:00:00,BTC/USDT,10303.34000000,10355.00000000,10078.00000000,10251.31000000,28971.40165700,296325130.17090132,274368
1568592000.0,2019-09-16,BTC/USDT,10302.01,10355,10078,10251.31,26872.29,274873865.13,NULL
1568505600000,2019-09-15 00:00:00,BTC/USDT,10332.81000000,10360.00000000,10252.15000000,10302.01000000,18047.65401300,185853330.43704256,194733
1568505600.0,2019-09-15,BTC/USDT,10335.02,10360,10252.15,10302.01,17051.39,175594782.61,NULL
1568419200000,2019-09-14 00:00:00,BTC/USDT,10344.13000000,10419.99000000,10222.33000000,10335.02000000,23621.53351900,244063007.09022474,253929
1568419200.0,2019-09-14,BTC/USDT,10342.06,10419.99,10222.33,10335.02,22083.2,228166802.5,NULL
1568332800000,2019-09-13 00:00:00,BTC/USDT,10415.01000000,10439.00000000,10153.00000000,10342.06000000,30280.33977600,311632094.25618850,304947
1568332800.0,2019-09-13,BTC/USDT,10415.01,10439,10153,10342.06,28070.03,288910051.18,NULL
1568246400000,2019-09-12 00:00:00,BTC/USDT,10158.75000000,10448.81000000,10040.00000000,10415.01000000,34511.16275500,353390090.96777732,317881
1568246400.0,2019-09-12,BTC/USDT,10158.33,10448.81,10040.1,10415.01,32225.25,329961214.58,NULL
1568160000000,2019-09-11 00:00:00,BTC/USDT,10098.19000000,10293.00000000,9880.00000000,10158.33000000,31953.82456200,321637085.47650871,309120
1568160000.0,2019-09-11,BTC/USDT,10098.15,10293,9880,10158.33,29837.91,300337746.05,NULL
1568073600000,2019-09-10 00:00:00,BTC/USDT,10302.58000000,10384.99000000,9953.00000000,10098.15000000,28915.41222500,294323839.50700761,286763
1568073600.0,2019-09-10,BTC/USDT,10303.12,10384.99,9953,10098.15,26992.76,274796103.91,NULL
1567987200000,2019-09-09 00:00:00,BTC/USDT,10381.24000000,10480.00000000,10068.50000000,10303.12000000,39835.72760800,409724831.94712268,330459
1567987200.0,2019-09-09,BTC/USDT,10381.18,10480,10068.5,10303.12,37323.98,383906446.02,NULL
1567900800000,2019-09-08 00:00:00,BTC/USDT,10455.90000000,10592.50000000,10208.00000000,10381.18000000,23984.67201800,249900964.37153130,237752
1567900800.0,2019-09-08,BTC/USDT,10455.88,10592.5,10208,10381.18,22178.93,231134800.35,NULL
1567814400000,2019-09-07 00:00:00,BTC/USDT,10298.71000000,10558.00000000,10288.57000000,10455.88000000,27637.87739200,287851131.18025769,272011
1567814400.0,2019-09-07,BTC/USDT,10298.73,10558,10288.57,10455.88,26197.19,272829558.07,NULL
1567728000000,2019-09-06 00:00:00,BTC/USDT,10563.13000000,10905.87000000,10150.00000000,10298.73000000,58799.64095900,623662984.38433060,455334
1567728000.0,2019-09-06,BTC/USDT,10564.49,10905.87,10150,10298.73,53706.62,569923965.41,NULL
1567641600000,2019-09-05 00:00:00,BTC/USDT,10565.92000000,10900.00000000,10450.00000000,10564.49000000,33970.96063900,358861340.78979007,309846
1567641600.0,2019-09-05,BTC/USDT,10567.02,10900,10450,10564.49,30904.84,326332027.02,NULL
1567555200000,2019-09-04 00:00:00,BTC/USDT,10611.85000000,10799.00000000,10369.89000000,10567.02000000,43943.88902600,463526509.32593700,383457
1567555200.0,2019-09-04,BTC/USDT,10615.28,10799,10369.89,10567.02,40545.84,427677458.98,NULL
1567468800000,2019-09-03 00:00:00,BTC/USDT,10340.00000000,10773.00000000,10272.00000000,10615.28000000,47998.37678100,505617667.39926684,416076
1567468800.0,2019-09-03,BTC/USDT,10340,10773,10272,10615.28,43957.34,463005116.33,NULL
1567382400000,2019-09-02 00:00:00,BTC/USDT,9723.59000000,10450.00000000,9712.50000000,10340.00000000,44740.24809300,448462178.63038095,354155
1567382400.0,2019-09-02,BTC/USDT,9724.98,10450,9712.5,10340,41457.04,415332936.93,NULL
1567296000000,2019-09-01 00:00:00,BTC/USDT,9588.74000000,9830.00000000,9520.00000000,9724.98000000,19545.40484300,188513289.12235729,191324
1567296000.0,2019-09-01,BTC/USDT,9587.47,9830,9520,9724.98,18309.15,176584928.35,NULL
1567209600000,2019-08-31 00:00:00,BTC/USDT,9582.76000000,9684.51000000,9420.75000000,9587.47000000,17130.29007400,164116756.46299691,199188
1567209600.0,2019-08-31,BTC/USDT,9584.54,9684.51,9420.75,9587.47,16193.23,155146259.17,NULL
1567123200000,2019-08-30 00:00:00,BTC/USDT,9499.01000000,9696.00000000,9350.41000000,9584.54000000,26834.31810400,255854874.45077452,259270
1567123200.0,2019-08-30,BTC/USDT,9498.44,9696,9350.41,9584.54,25085.2,239190866.76,NULL
1567036800000,2019-08-29 00:00:00,BTC/USDT,9721.00000000,9724.00000000,9320.00000000,9498.44000000,35532.69491000,337838761.55728653,343887
1567036800.0,2019-08-29,BTC/USDT,9721,9724,9320,9498.44,32797.84,311851907.6,NULL
1566950400000,2019-08-28 00:00:00,BTC/USDT,10185.69000000,10299.00000000,9601.01000000,9721.00000000,42110.55537500,420034883.00315258,381293
1566950400.0,2019-08-28,BTC/USDT,10185.05,10299,9601.01,9721,38610.66,385261332.53,NULL
1566864000000,2019-08-27 00:00:00,BTC/USDT,10373.60000000,10391.08000000,10051.08000000,10185.05000000,28402.77538300,289340681.07895178,292888
1566864000.0,2019-08-27,BTC/USDT,10372.25,10391.08,10051.08,10185.05,26355.67,268512030.42,NULL
1566777600000,2019-08-26 00:00:00,BTC/USDT,10142.69000000,10604.00000000,10137.93000000,10372.25000000,41687.51159900,432249835.49069725,405316
1566777600.0,2019-08-26,BTC/USDT,10142.69,10604,10137.93,10372.25,38361.62,397764602.84,NULL
1566691200000,2019-08-25 00:00:00,BTC/USDT,10134.61000000,10333.00000000,9906.97000000,10142.69000000,26271.65739800,265132761.31704284,289956
1566691200.0,2019-08-25,BTC/USDT,10134.35,10333,9906.97,10142.69,24434.36,246592422.01,NULL
1566604800000,2019-08-24 00:00:00,BTC/USDT,10388.16000000,10419.42000000,9890.00000000,10134.35000000,27692.45684400,279962133.62570987,313227
1566604800.0,2019-08-24,BTC/USDT,10389.55,10419.42,9890,10134.35,25769.28,260543190.78,NULL
1566518400000,2019-08-23 00:00:00,BTC/USDT,10099.90000000,10445.00000000,10019.79000000,10389.55000000,27550.33617300,282732431.75207238,326866
1566518400.0,2019-08-23,BTC/USDT,10099.88,10445,10019.79,10389.55,25678.08,263492576.53,NULL
1566432000000,2019-08-22 00:00:00,BTC/USDT,10140.82000000,10242.00000000,9762.00000000,10099.88000000,34059.64273800,341371442.90683880,401148
1566432000.0,2019-08-22,BTC/USDT,10142.57,10242,9762,10099.88,31668.02,317436428.81,NULL
1566345600000,2019-08-21 00:00:00,BTC/USDT,10760.51000000,10804.13000000,9858.00000000,10142.57000000,47355.71928200,482889274.51791698,458814
1566345600.0,2019-08-21,BTC/USDT,10760.51,10804.13,9858,10142.57,43781.23,446418934.73,NULL
1566259200000,2019-08-20 00:00:00,BTC/USDT,10914.73000000,10949.96000000,10560.00000000,10760.51000000,32298.92167900,346664453.13672654,305065
1566259200.0,2019-08-20,BTC/USDT,10915.54,10949.96,10560,10760.51,30436.73,326679449.28,NULL
1566172800000,2019-08-19 00:00:00,BTC/USDT,10306.17000000,10930.00000000,10258.60000000,10915.54000000,37243.31921700,396233441.02745958,337022
1566172800.0,2019-08-19,BTC/USDT,10306.78,10930,10258.6,10915.54,34691.43,369061080.1,NULL
1566086400000,2019-08-18 00:00:00,BTC/USDT,10216.05000000,10500.00000000,10080.00000000,10306.78000000,24085.39517200,248508872.45998642,265705
1566086400.0,2019-08-18,BTC/USDT,10216.02,10500,10080,10306.78,22747.35,234692610.0,NULL
1566000000000,2019-08-17 00:00:00,BTC/USDT,10331.15000000,10465.14000000,10000.00000000,10216.02000000,29000.58120100,297776329.03058246,332795
1566000000.0,2019-08-17,BTC/USDT,10331.54,10465.14,10000,10216.02,26833.97,275590038.03,NULL
1565913600000,2019-08-16 00:00:00,BTC/USDT,10296.77000000,10536.03000000,9750.00000000,10331.54000000,51758.14291800,527258446.39777652,504740
1565913600.0,2019-08-16,BTC/USDT,10293.93,10536.03,9750,10331.54,47471.23,483608042.39,NULL
1565827200000,2019-08-15 00:00:00,BTC/USDT,10055.16000000,10460.00000000,9911.00000000,10293.93000000,38174.45112000,387705855.08791121,373368
1565827200.0,2019-08-15,BTC/USDT,10050.37,10460,9911,10293.93,34725.11,352588729.27,NULL
1565740800000,2019-08-14 00:00:00,BTC/USDT,10893.36000000,10897.48000000,9928.10000000,10050.37000000,54451.84749900,567724729.10590593,534507
1565740800.0,2019-08-14,BTC/USDT,10892.71,10897.48,9928.1,10050.37,49924.64,520584896.36,NULL
1565654400000,2019-08-13 00:00:00,BTC/USDT,11398.35000000,11456.16000000,10788.45000000,10892.71000000,33234.72968000,368994475.54611235,337834
1565654400.0,2019-08-13,BTC/USDT,11396.08,11456.16,10788.45,10892.71,30701.79,340946580.62,NULL
1565568000000,2019-08-12 00:00:00,BTC/USDT,11539.08000000,11577.89000000,11235.32000000,11396.08000000,17568.22707500,200325471.60414099,255966
1565568000.0,2019-08-12,BTC/USDT,11549.97,11577.89,11235.32,11396.08,16354.98,186502616.06,NULL
1565481600000,2019-08-11 00:00:00,BTC/USDT,11309.24000000,11600.00000000,11112.11000000,11549.97000000,26772.90691000,304862403.35144906,306234
1565481600.0,2019-08-11,BTC/USDT,11309.31,11599.98,11112.11,11549.97,24863.2,283145958.58,NULL
1565395200000,2019-08-10 00:00:00,BTC/USDT,11879.98000000,11985.00000000,11270.00000000,11309.31000000,42633.08704800,492217964.49055574,399237
1565395200.0,2019-08-10,BTC/USDT,11879.99,11985,11270,11309.31,39142.5,451950654.29,NULL
1565308800000,2019-08-09 00:00:00,BTC/USDT,11994.17000000,12045.68000000,11700.00000000,11879.99000000,39427.15258800,467011047.94142844,410902
1565308800.0,2019-08-09,BTC/USDT,11999.77,12045.68,11700,11879.99,36781.9,435691680.17,NULL
1565222400000,2019-08-08 00:00:00,BTC/USDT,11975.04000000,12060.00000000,11521.00000000,11999.77000000,51207.25717400,604389131.06283610,473584
1565222400.0,2019-08-08,BTC/USDT,11975.03,12060,11521,11999.77,47773.39,563880694.2,NULL
1565136000000,2019-08-07 00:00:00,BTC/USDT,11481.69000000,12141.17000000,11382.84000000,11975.03000000,69173.39035300,814597979.05050404,592916
1565136000.0,2019-08-07,BTC/USDT,11481.69,12141.17,11382.84,11975.03,63842.27,751757281.17,NULL
1565049600000,2019-08-06 00:00:00,BTC/USDT,11830.00000000,12330.70000000,11226.70000000,11481.69000000,76705.38987500,904119081.61571263,625827
1565049600.0,2019-08-06,BTC/USDT,11828.8,12330.7,11226.7,11481.69,69745.18,822100144.2,NULL
1564963200000,2019-08-05 00:00:00,BTC/USDT,10929.99000000,11937.52000000,10927.80000000,11828.80000000,65153.67371300,757976547.21704611,622610
1564963200.0,2019-08-05,BTC/USDT,10929.23,11937.52,10927.8,11828.8,59656.47,694027648.84,NULL
1564876800000,2019-08-04 00:00:00,BTC/USDT,10816.86000000,11040.00000000,10552.00000000,10929.23000000,39924.74514100,431793873.42329756,353721
