Time,bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken,MinerRevenue,USDT_marketcap,USDT_price,BTC_marketcap,BTC_price,USDC_marketcap,USDC_price,USDT_supply,forward_1_day_bitstamp_return,last_1_days_USDT_supply_increase,1_day_MinerRevenue,forward_7_day_bitstamp_return,last_7_days_USDT_supply_increase,7_day_MinerRevenue,forward_14_day_bitstamp_return,last_14_days_USDT_supply_increase,14_day_MinerRevenue,forward_21_day_bitstamp_return,last_21_days_USDT_supply_increase,21_day_MinerRevenue,forward_30_day_bitstamp_return,last_30_days_USDT_supply_increase,30_day_MinerRevenue,forward_45_day_bitstamp_return,last_45_days_USDT_supply_increase,45_day_MinerRevenue,forward_60_day_bitstamp_return,last_60_days_USDT_supply_increase,60_day_MinerRevenue,forward_180_day_bitstamp_return,last_180_days_USDT_supply_increase,180_day_MinerRevenue,forward_365_day_bitstamp_return,last_365_days_USDT_supply_increase,365_day_MinerRevenue,mtgox,coinbase/bitfinex,bitfinex-coinbase,google trends,google trends isPartial
2010-10-28,,,,,,,,,,2118.5,,,,,,,,,,2118.5,,,11565.005499999997,,,20779.508276615,,,27064.5432767458,,,31000.5778089334,,,41968.67678515059,,,49694.236985231604,,,,,,,0.1731,,,,
2010-10-29,,,,,,,,,,2175.5,,,,,,,,,,2175.5,,,12882.505499999997,,,21948.508276615,,,28694.0432767458,,,32678.077808933405,,,43535.17620893939,,,51334.2117852316,,,,,,,0.19,,,,
2010-10-30,,,,,,,,,,2489.0,,,,,,,,,,2489.0,,,14045.999999999998,,,22853.508276615,,,30393.0432767458,,,34729.077808933405,,,45263.67620893939,,,53179.1977852106,,,,,,,0.1989,,,,
2010-10-31,,,,,,,,,,1738.5,,,,,,,,,,1738.5,,,14438.999999999998,,,23063.008276615,,,31051.5432767458,,,35999.5442089334,,,45299.67620893939,,,54446.6929851986,,,,,,,0.1925,,,0.0,False
2010-11-01,,,,,,,,,,1790.0,,,,,,,,,,1790.0,,,14383.999999999998,,,23548.006276615,,,31875.543276614997,,,37489.543742845606,,,46447.67620893939,,,55738.6929851986,,,,,,,0.1955,,,,
2010-11-02,,,,,,,,,,1780.0,,,,,,,,,,1780.0,,,14171.999999999998,,,24028.006276615,,,32677.543276614997,,,38897.54327687061,,,47516.665408939385,,,57014.6929851986,,,,,,,0.1938,,,,
2010-11-03,,,,,,,,,,2037.0,,,,,,,,,,2037.0,,,14128.499999999998,,,24505.006276615,,,33824.50827661499,,,40457.54327681121,,,48908.665408939385,,,58508.6929851986,,,,,,,0.1931,,,,
2010-11-04,,,,,,,,,,2794.5,,,,,,,,,,2794.5,,,14804.5,,,26369.5055,,,35584.00827661499,,,42874.04327681121,,,51088.165408939385,,,60808.1923851986,,,,,,,0.23,,,,
2010-11-05,,,,,,,,,,2724.0,,,,,,,,,,2724.0,,,15353.0,,,28235.5055,,,37301.50827661499,,,45079.043276745804,,,53290.16540893338,,,63046.1923851926,,,,,,,0.26,,,,
2010-11-06,,,,,,,,,,2750.0,,,,,,,,,,2750.0,,,15614.0,,,29660.0,,,38467.50827661499,,,47343.043276745804,,,55518.16540893338,,,65262.1923851926,,,,,,,0.39,,,,
2010-11-07,,,,,,,,,,4233.0,,,,,,,,,,4233.0,,,18108.5,,,32547.5,,,41171.50827661499,,,51030.043276745804,,,59043.16540893338,,,68982.1923851686,,,,,,,0.34,,,0.0,False
2010-11-08,,,,,,,,,,6509.8901,,,,,,,,,,6509.8901000000005,,,22828.3901,,,37212.3901,,,46376.39637661499,,,56749.9333767458,,,64863.05550893338,,,75081.0758851626,,,,,,,0.243,,,,
2010-11-09,,,,,,,,,,3978.0,,,,,,,,,,3978.000000000001,,,25026.3901,,,39198.3901,,,49054.39637661499,,,59647.9333767458,,,68220.05550893338,,,78510.0758851566,,,,,,,0.21,,,,
2010-11-10,,,,,,,,,,3248.0,,,,,,,,,,3248.000000000001,,,26237.3901,,,40365.8901,,,50742.39637661499,,,61929.933376615,,,70847.05550893338,,,81266.0758851566,,,,,,,0.24,,,,
2010-11-11,,,,,,,,,,2847.0,,,,,,,,,,2847.000000000001,,,26289.8901,,,41094.3901,,,52659.39559999999,,,63798.933376615,,,73007.05430893338,,,83582.0668851566,,,,,,,0.2231,,,,
2010-11-12,,,,,,,,,,2124.0,,,,,,,,,,2124.000000000001,,,25689.8901,,,41042.8901,,,53925.39559999999,,,65032.89837661499,,,74218.96790893338,,,85187.0668851506,,,,,,,0.2682,,,,
2010-11-13,,,,,,,,,,2977.0,,,,,,,,,,2977.000000000001,,,25916.8901,,,41530.8901,,,55576.89009999999,,,66974.89837661499,,,76697.96790893338,,,87555.06630893941,,,,,,,0.276,,,,
2010-11-14,,,,,,,,,,4170.0,,,,,,,,,,4170.000000000001,,,25853.8901,,,43962.3901,,,58401.39009999999,,,70138.39837661499,,,80429.96790893338,,,90964.56630893941,,,,,,,0.27904,,,0.025197237709619333,False
2010-11-15,,,,,,,,,,3060.1440000000002,,,,,,,,,,3060.144000000001,,,22404.144,,,45232.5341,,,59616.53409999999,,,71614.54237661499,,,83022.07830893339,,,92322.21030893941,,,,,,,0.2682,,,,
2010-11-16,,,,,,,,,,2870.0,,,,,,,,,,2870.000000000001,,,21296.144,,,46322.5341,,,60494.53409999999,,,72955.54237661499,,,85592.07784284558,,,94550.21030893941,,,,,,,0.223,,,,
2010-11-17,,,,,,,,,,3654.0,,,,,,,,,,3654.000000000001,,,21702.144,,,47939.5341,,,62068.03409999999,,,75304.540376615,,,88874.07737687058,,,97493.1995089394,,,,,,,0.2299,,,,
2010-11-18,,,,,,,,,,3738.0,,,,,,,,,,3738.000000000001,,,22593.144,,,48883.0341,,,63687.53409999999,,,77742.540376615,,,92135.07737681118,,,100586.1995089394,,,,,,,0.2678,,,,
2010-11-19,,,,,,,,,,2233.0232,,,,,,,,,,2233.0232000000015,,,22702.1672,,,48392.0573,,,63745.057299999986,,,78415.563576615,,,93990.10057681118,,,102204.2227089394,,,,,,,0.28,,,,
2010-11-20,,,,,,,,,,1652.2828,,,,,,,,,,1652.2828000000013,,,21377.45,,,47294.3401,,,62908.34009999999,,,79137.8456,,,95123.38337674578,,,103334.5055089334,,,,,,,0.28301,,,,
2010-11-21,,,,,,,,,,2088.3016,,,,,,,,,,2088.301600000001,,,19295.7516,,,45149.6417,,,63258.141699999986,,,80368.1472,,,96725.68497674579,,,104900.80710893341,,,,,,,0.27675,,,0.025197237709619333,False
2010-11-22,,,,,,,,,,2450.6624,,,,,,,,,,2450.662400000002,,,18686.27,,,41090.414000000004,,,63918.80409999998,,,81493.30410000001,,,98630.34737674579,,,106643.46950893341,,,,,,,0.2879,,,,
2010-11-23,,,,,,,,,,2016.1372,,,,,,,,,,2016.137200000002,,,17832.4072,,,39128.5512,,,64154.94129999998,,,82163.9413,,,99856.48457674579,,,107969.60670893341,,,,,,,0.28295,,,,
2010-11-24,,,,,,,,,,2595.558,,,,,,,,,,2595.558000000002,,,16773.965200000002,,,38476.1092,,,64713.49929999998,,,82914.49930000001,,,101372.0425767458,,,109944.16470893341,,,,,,,0.28299,,,,
2010-11-25,,,,,,,,,,2562.0,,,,,,,,,,2562.000000000002,,,15597.965200000002,,,38191.1092,,,64480.99929999998,,,83484.49930000001,,,102968.04257661499,,,111885.16470893341,,,,,,,0.28,,,,
2010-11-26,,,,,,,,,,2828.1036,,,,,,,,,,2828.103600000002,,,16193.045600000001,,,38895.2128,,,64585.10289999998,,,84232.10290000001,,,104818.14617661499,,,114026.26710893342,,,,,,,0.2844,,,,
2010-11-27,,,,,,,,,,2668.0058,,,,,,,,,,2668.005800000002,,,17208.7686,,,38586.2186,,,64503.10869999998,,,84781.60870000001,,,106596.11697661498,,,115782.18650893342,,,,,,,0.283,,,,
2010-11-28,,,,,,,,,,2436.0,,,,,,,,,,2436.0000000000027,,,17556.467,,,36852.2186,,,62706.10869999998,,,85042.10870000001,,,107997.11697661498,,,117720.18650893342,,,,,,,0.27,,,0.025197237709619333,False
2010-11-29,,,,,,,,,,3066.0084,,,,,,,,,,3066.0084000000024,,,18171.813,,,36858.083,,,59262.22699999999,,,85619.11710000002,,,110056.62537661499,,,120348.19490893342,,,,,,,0.2299,,,,
2010-11-30,,,,,,,,,,2968.0028,,,,,,,,,,2968.0028000000025,,,19123.678599999996,,,36956.0858,,,58252.229799999994,,,86848.61990000002,,,111440.62817661499,,,122848.16410893343,,,,,,,0.2082,,,,
2010-12-01,,,,,,,,,,2522.0104,,,,,,,,,,2522.010400000003,,,19050.130999999994,,,35824.0962,,,57526.24019999999,,,87580.63030000002,,,112433.63857661499,,,125070.17404284563,,,,,,,0.2275,,,,
2010-12-02,,,,,,,,,,2185.0138,,,,,,,,,,2185.0138000000034,,,18673.144799999995,,,34271.11,,,56864.25399999999,,,87985.64410000002,,,113313.650376615,,,126883.18737687063,,,,,,,0.255,,,,
2010-12-03,,,,,,,,,,2412.5025,,,,,,,,,,2412.502500000003,,,18257.543699999995,,,34450.5893,,,57152.756499999996,,,88361.14660000002,,,114426.152876615,,,128818.68987681123,,,,,,,0.25105,,,,
2010-12-04,,,,,,,,,,3185.0028358902,,,,,,,,,,3185.0028358902023,,,18774.540735890194,,,35983.3093358902,,,57360.759335890194,,,88751.64943589023,,,116051.1557125052,,,131625.69271270142,,,,,,,0.205,,,,
2010-12-05,,,,,,,,,,3112.5075,,,,,,,,,,3112.5075000000024,,,19451.048235890194,,,37007.5152358902,,,56303.266835890194,,,89140.15693589023,,,118233.66243589022,,,134219.20021263603,,,,,,,0.19,,,0.0,False
2010-12-06,,,,,,,,,,2863.5103930399,,,,,,,,,,2863.5103930399023,,,19248.550228930093,,,37420.363228930095,,,56106.63322893009,,,89253.66732893014,,,120239.17282893012,,,136596.71060567594,,,,,,,0.204,,,,
2010-12-07,,,,,,,,,,2863.5188936651,,,,,,,,,,2863.518893665103,,,19144.066322595194,,,38267.7449225952,,,56100.152122595195,,,87884.18622259524,,,121777.18622259522,,,138914.22949934105,,,,,,,0.233,,,,
2010-12-08,,,,,,,,,,2806.0092,,,,,,,,,,2806.009200000003,,,19428.065122595195,,,38478.1961225952,,,55252.161322595195,,,84180.30532259523,,,123237.69542259522,,,140930.23869934105,,,,,,,0.2388,,,,
2010-12-09,,,,,,,,,,2837.50997886,,,,,,,,,,2837.5099788600032,,,20080.561301455193,,,38753.7061014552,,,54351.67130145519,,,83039.81530145524,,,124230.20540145523,,,142687.74867820105,,,,,,,0.2,,,,
2010-12-10,,,,,,,,,,1713.5161,,,,,,,,,,1713.5161000000035,,,19381.574901455195,,,37639.1186014552,,,53832.16420145519,,,81505.33140145523,,,123951.72150145522,,,143435.26477807027,,,,,,,0.204,,,,
2010-12-11,,,,,,,,,,1900.5246220758,,,,,,,,,,1900.5246220758033,,,18097.0966876408,,,36871.637423531,,,54080.40602353099,,,80558.85602353103,,,123771.74612353102,,,144357.78940014608,,,,,,,0.228,,,,
2010-12-12,,,,,,,,,,2081.5364720476,,,,,,,,,,2081.5364720476036,,,17066.125659688398,,,36517.1738955786,,,54073.64089557859,,,80516.39249557864,,,123734.78259557862,,,145549.29087219367,,,,,,,0.22,,,0.050394475419238666,False
2010-12-13,,,,,,,,,,1644.5716395904,,,,,,,,,,1644.5716395904037,,,15847.1869062389,,,35095.737135169,,,53267.55013516899,,,79183.96413516904,,,123203.85423516903,,,146158.86251178407,,,,,,,0.2299,,,,
2010-12-14,,,,,,,,,,1932.0112523797,,,,,,,,,,1932.0112523797034,,,14915.679264953502,,,34059.7455875487,,,53183.42418754869,,,76945.97538754874,,,122646.86548754873,,,147084.37376416379,,,,,,,0.24669,,,,
2010-12-15,,,,,,,,,,3783.5155090196004,,,,,,,,,,3783.515509019604,,,15893.185573973104,,,35321.2506965683,,,54371.38169656829,,,77669.34689656834,,,124691.88099656833,,,149283.8892731834,,,,,,,0.23801,,,,
2010-12-16,,,,,,,,,,2187.525892365,,,,,,,,,,2187.5258923650035,,,15243.201487478103,,,35323.762788933294,,,53996.90758893329,,,76986.87278893334,,,125089.40688893333,,,149942.4151655484,,,,,,,0.24996,,,,
2010-12-17,,,,,,,,,,2100.058608235,,,,,,,,,,2100.0586082350037,,,15629.743995713103,,,35011.31889716829,,,53268.862597168285,,,75432.93139716834,,,125409.46549716833,,,150737.47177378339,,,,,,,0.24,,,,
2010-12-18,,,,,,,,,,2037.51663391,,,,,,,,,,2037.5166339100033,,,15766.736007547303,,,33863.832695188095,,,52638.37343107829,,,73732.44803107834,,,125409.98213107833,,,151474.9884076934,,,,,,,0.241,,,,
2010-12-19,,,,,,,,,,2700.0314112975,,,,,,,,,,2700.0314112975034,,,16385.230946797205,,,33451.3566064856,,,52902.40484237579,,,74199.45624237585,,,125315.51354237583,,,152615.0198189909,,,,,,,0.2401,,,0.025197237709619333,False
2010-12-20,,,,,,,,,,2145.0174182242004,,,,,,,,,,2145.0174182242035,,,16885.676725431003,,,32732.863631669898,,,51981.41386059999,,,74692.19086060005,,,124736.53096060004,,,153830.0364606001,,,,,,,0.267,,,,
2010-12-21,,,,,,,,,,3456.0297,,,,,,,,,,3456.0297000000032,,,18409.695173051303,,,33325.374438004794,,,52469.44076059999,,,76059.91896060004,,,125442.56066060004,,,156428.0661606001,,,,,,,0.24,,,,
2010-12-22,,,,,,,,,,2281.5479062404,,,,,,,,,,2281.547906240404,,,16907.7275702721,,,32800.91314424519,,,52228.978266840386,,,75890.80446684045,,,123491.10856684044,,,157384.1085668405,,,,,,,0.25,,,,
2010-12-23,,,,,,,,,,1911.0156,,,,,,,,,,1911.0156000000034,,,16631.2172779071,,,31874.41876538519,,,51954.980066840384,,,75785.68286684045,,,118892.23406684044,,,157949.6241668405,,,,,,,0.25,,,,
2010-12-24,,,,,,,,,,1850.01957332,,,,,,,,,,1850.0195733200032,,,16381.178242992102,,,32010.922238705192,,,51392.49714016038,,,75040.14444016044,,,116764.25364016043,,,157954.6437401605,,,,,,,0.248,,,,
2010-12-25,,,,,,,,,,2100.01685763,,,,,,,,,,2100.016857630003,,,16443.678466712103,,,32210.414474259393,,,50307.511161900184,,,74578.16129779044,,,115616.27049779044,,,158062.6605977905,,,,,,,0.2499,,,,
2010-12-26,,,,,,,,,,1837.5264112975,,,,,,,,,,1837.5264112975033,,,15581.173466712102,,,31966.40441350929,,,49032.53007319768,,,73587.58410908794,,,114606.79690908793,,,157819.687009088,,,,,,,0.265,,,0.025197237709619333,False
2010-12-27,,,,,,,,,,2295.0206941959,,,,,,,,,,2295.020694195903,,,15731.176742683801,,,32616.853468114787,,,48464.04037435368,,,73214.59900328385,,,114777.81760328384,,,157996.2077032839,,,,,,,0.265,,,,
2010-12-28,,,,,,,,,,2362.5279160208997,,,,,,,,,,2362.5279160209034,,,14637.674958704702,,,33047.37013175599,,,47963.04939670948,,,73141.12691930475,,,114163.34551930474,,,158183.2356193048,,,,,,,0.281,,,,
2010-12-29,,,,,,,,,,2508.5393662443,,,,,,,,,,2508.5393662443034,,,14864.666418708599,,,31772.393988980693,,,47665.57956295378,,,72583.65788554904,,,112501.88488554904,,,158202.7749855491,,,,,,,0.3,,,,
2010-12-30,,,,,,,,,,2625.027715656,,,,,,,,,,2625.0277156560037,,,15578.678534364599,,,32209.89581227169,,,47453.09729974978,,,72240.68280120504,,,112066.76860120504,,,159089.3027012051,,,,,,,0.3,,,,
2010-12-31,,,,,,,,,,2430.007005183,,,,,,,,,,2430.007005183003,,,16158.665966227598,,,32539.844209219693,,,48169.58820493278,,,72148.67940638804,,,111626.77560638804,,,159729.3097063881,,,,,,,0.3,,,,
2011-01-01,,,,,,,,,,2775.026745774,,,,,,,,,,2775.0267457740038,,,16833.6758543716,,,33277.35432108369,,,49044.09032863098,,,72738.69235216203,,,110747.80235216203,,,160724.3364521621,,,,,,,0.3,,,,
2011-01-02,,,,,,,,,,2775.026690469,,,,,,,,,,2775.0266904690043,,,17771.1761335431,,,33352.349600255184,,,49737.58054705238,,,73101.21654263104,,,109784.82904263104,,,161462.3631426311,,,,,,,0.29997,,,0.025197237709619333,False
2011-01-03,,,,,,,,,,2340.218476206,,,,,,,,,,2340.2184762060037,,,17816.3739155532,,,33547.550658236985,,,50433.227383667974,,,72256.43218294684,,,109892.02431883705,,,161008.0816188371,,,,,,,0.295,,,,
2011-01-04,,,,,,,,,,2115.009387273,,,,,,,,,,2115.0093872730035,,,17568.8553868053,,,32206.530345509986,,,50616.225518561274,,,71258.93407021984,,,110354.75090611006,,,160399.0910061101,,,,,,,0.29895,,,,
2011-01-05,,,,,,,,,,2370.027862842,,,,,,,,,,2370.0278628420033,,,17430.343883403,,,32295.010302111583,,,49202.737872383674,,,70765.45154002194,,,110636.47716895206,,,160019.1188689521,,,,,,,0.299,,,,
2011-01-06,,,,,,,,,,2115.024925803,,,,,,,,,,2115.0249258030035,,,16920.341093549996,,,32499.019627914582,,,49130.23690582167,,,70016.95757215984,,,110300.83969475505,,,157901.1437947551,,,,,,,0.298,,,,
2011-01-07,,,,,,,,,,2550.016057536,,,,,,,,,,2550.016057536004,,,17040.350145902994,,,33199.01611213058,,,49580.19435512267,,,69760.96442969584,,,110834.71855229106,,,153941.26975229112,,,,,,,0.32,,,,
2011-01-08,,,,,,,,,,2720.0056493856,,,,,,,,,,2720.005649385604,,,16985.329049514592,,,33819.00490388618,,,50262.68337059827,,,69643.46010022143,,,110959.16620167665,,,152683.2754016767,,,,,,,0.3229,,,,
2011-01-09,,,,,,,,,,2608.0448,,,,,,,,,,2608.044800000004,,,16818.347159045592,,,34589.52329258869,,,50170.69675930077,,,70537.98880022144,,,111005.21100167665,,,152043.32020167672,,,,,,,0.323,,,0.025197237709619333,False
2011-01-10,,,,,,,,,,2688.0252303007996,,,,,,,,,,2688.0252303008033,,,17166.15391314039,,,34982.52782869359,,,50713.70457137738,,,71325.48940844645,,,110865.13263197745,,,151884.3454319775,,,,,,,0.32659,,,,
2011-01-11,,,,,,,,,,2970.0170033061,,,,,,,,,,2970.0170033061036,,,18021.161529173492,,,35590.01691597879,,,50227.69187468348,,,72213.96993970494,,,111167.14383528355,,,152730.3624352836,,,,,,,0.32659,,,,
2011-01-12,,,,,,,,,,2854.595899287,,,,,,,,,,2854.595899287004,,,18505.729565618494,,,35936.07344902149,,,50800.73986773008,,,73423.99419940154,,,111585.73973457055,,,152607.9583345706,,,256461.26501987915,,,,0.3188,,,,
2011-01-13,,,,,,,,,,3456.0089779932,,,,,,,,,,3456.008977993204,,,19846.713617808695,,,36767.054711358694,,,52345.733245723284,,,74947.99192501504,,,111975.74031256375,,,151893.9673125638,,,259917.27399787234,,,,0.3176,,,,
2011-01-14,,,,,,,,,,3843.0272743254,,,,,,,,,,3843.027274325404,,,21139.724834598095,,,38180.0749805011,,,54338.740946728685,,,75007.50369032084,,,112850.76478688915,,,152676.8505868892,,,263760.30127219774,,,,0.4,,,,
2011-01-15,,,,,,,,,,3542.0461731028004,,,,,,,,,,3542.0461731028045,,,21961.765358315297,,,38947.0944078299,,,55780.770262201484,,,76362.02397105865,,,113870.80055999196,,,153348.896759992,,,267302.34744530055,,,,0.386,,,,
2011-01-16,,,,,,,,,,3600.03451144,,,,,,,,,,3600.0345114400047,,,22953.755069755298,,,39772.1022288009,,,57543.27836234398,,,77861.99987426364,,,115285.82127143195,,,153294.931271432,,,270902.3819567406,,,,0.38679,,,0.025197237709619333,False
2011-01-17,,,,,,,,,,3620.06322992,,,,,,,,,,3620.0632299200047,,,23885.7930693745,,,41051.9469825149,,,58868.32089806809,,,79444.54647027364,,,116493.38200135194,,,153176.994501352,,,274522.44518666057,,,,0.3495,,,,
2011-01-18,,,,,,,,,,2940.0170077079997,,,,,,,,,,2940.0170077080043,,,23855.7930737764,,,41876.954602949896,,,59445.80998975518,,,79684.53206668413,,,116248.39617316973,,,153883.98830906,,,277462.4621943686,,,,0.31299,,,,
2011-01-19,,,,,,,,,,3363.0190000000002,,,,,,,,,,3363.0190000000043,,,24364.2161744894,,,42869.9457401079,,,60300.28962351088,,,80902.53364845992,,,116498.90767316973,,,155594.72450906,,,280825.48119436856,,,,0.31299,,,,
2011-01-20,,,,,,,,,,3360.0410783345,,,,,,,,,,3360.041078334504,,,24268.2482748307,,,44114.961892639396,,,61035.30298618938,,,80806.54502679443,,,116995.43835846432,,,156866.4639873945,,,284185.52227270306,,,,0.39,,,,
2011-01-21,,,,,,,,,,3420.0229845888,,,,,,,,,,3420.022984588804,,,23845.2439850941,,,44984.9688196922,,,62025.31896559519,,,81945.02010514282,,,117551.94244938802,,,157835.8245719833,,,287605.5452572919,,,,0.41991,,,,
2011-01-22,,,,,,,,,,3718.2064630259997,,,,,,,,,,3718.2064630260033,,,24021.4042750173,,,45983.169633332596,,,62968.49868284719,,,83752.21096816882,,,118464.13971241402,,,159537.8938350093,,,291323.7517203179,,,,0.4443,,,,
2011-01-23,,,,,,,,,,3741.1543954516997,,,,,,,,,,3741.1543954517033,,,24162.524159029,,,47116.27922878429,,,63934.626387829885,,,85643.34579030052,,,119367.78412900571,,,160683.49023046103,,,295064.9061157696,,,,0.4424,,,0.025197237709619333,False
2011-01-24,,,,,,,,,,4136.1012,,,,,,,,,,4136.101200000003,,,24678.562129109,,,48564.355198483485,,,65730.50911162388,,,87679.43013267052,,,121790.36922900572,,,162257.59143046103,,,299201.00731576956,,,,0.4199,,,,
2011-01-25,,,,,,,,,,3476.0567860436,,,,,,,,,,3476.056786043603,,,25214.601907444598,,,49070.39498122098,,,67091.55651039447,,,89317.96050741662,,,123365.90139297352,,,162905.54461650463,,,302677.0641018132,,,,0.41,,,,
2011-01-26,,,,,,,,,,3913.0473,,,,,,,,,,3913.0473000000034,,,25764.6302074446,,,50128.84638193398,,,68634.57594755247,,,90935.98711322072,,,125197.41222092592,,,164150.58611650462,,,306590.11140181316,,,,0.417,,,,
2011-01-27,,,,,,,,,,3402.252,,,,,,,,,,3402.252000000003,,,25806.8411291101,,,50075.08940394078,,,69921.80302174947,,,91975.71119719981,,,126955.09258133551,,,165116.83811650463,,,309992.36340181314,,,,0.4212,,,,
2011-01-28,,,,,,,,,,3483.0258,,,,,,,,,,3483.0258000000035,,,25869.8439445213,,,49715.08792961538,,,70854.81276421346,,,92950.19763095552,,,128506.10712895582,,,165533.85551650464,,,313475.38920181314,,,,0.446,,,,
2011-01-29,,,,,,,,,,3667.6988802359997,,,,,,,,,,3667.6988802360033,,,25819.3363617313,,,49840.74063674858,,,71802.50599506387,,,93992.86879553551,,,128390.29050017221,,,166233.55159674067,,,317143.08808204916,,,,0.439,,,,
2011-01-30,,,,,,,,,,3511.269489546,,,,,,,,,,3511.269489546004,,,25589.4514558256,,,49751.975614854586,,,72705.73068460987,,,95074.13127989852,,,129714.0340973532,,,167222.81068628666,,,320654.3575715952,,,,0.4799,,,0.0,False
2011-01-31,,,,,,,,,,4176.3648,,,,,,,,,,4176.364800000004,,,25629.7150558256,,,50308.27718493459,,,74194.07025430906,,,96475.46933412451,,,131790.3402891182,,,169214.16168628668,,,324830.72237159515,,,,0.52001,,,,
2011-02-01,,,,,,,,,,5002.4825636068,,,,,,,,,,5002.482563606804,,,27156.140833388803,,,52370.74274083339,,,76226.53581460976,,,98702.9252072623,,,134755.306218815,,,171804.1417498935,,,329833.20493520197,,,,0.7,,,,
2011-02-02,,,,,,,,,,7268.045999999999,,,,,,,,,,7268.046000000004,,,30511.139533388807,,,56275.76974083339,,,80639.98591532276,,,103630.7527310563,,,139323.3208075175,,,175887.1849140033,,,337101.25093520194,,,,0.716,,,,
2011-02-03,,,,,,,,,,8446.2855155868,,,,,,,,,,8446.285515586806,,,35555.17304897561,,,61362.014178085694,,,85630.26245291636,,,109962.0288593701,,,145624.5889048801,,,181220.96292959008,,,345547.5364507887,,,,0.69,,,,
2011-02-04,,,,,,,,,,7722.0964068456005,,,,,,,,,,7722.096406845607,,,39794.24365582121,,,65664.0876003425,,,89509.33158543655,,,115314.09740337369,,,149890.6556117257,,,186079.54894339578,,,353269.63285763434,,,,0.811,,,,
2011-02-05,,,,,,,,,,7965.6408537407,,,,,,,,,,7965.640853740705,,,44092.185629325904,,,69911.52199105719,,,93932.92626607444,,,121164.71333131139,,,155574.74855922602,,,191181.6709034714,,,361235.273711375,,,,0.92,,,,
2011-02-06,,,,,,,,,,8142.111435809599,,,,,,,,,,8142.111435809605,,,48723.027575589505,,,74312.47903141509,,,98475.00319044404,,,126756.80870958498,,,161805.84439503562,,,196517.773139281,,,369377.3851471846,,,,0.89968,,,0.10078895083847733,False
2011-02-07,,,,,,,,,,9614.290234276801,,,,,,,,,,9614.290234276807,,,54160.9530098663,,,79790.66806569189,,,104469.23019480085,,,133651.0932944762,,,169570.1150559924,,,203294.55339469778,,,378991.6753814614,,,,0.89,,,,
2011-02-08,,,,,,,,,,7740.159632928,,,,,,,,,,7740.1596329280055,,,56898.630079187504,,,84054.77091257629,,,109269.37282002086,,,138783.20812740418,,,175210.25783129042,,,209321.19692762577,,,386731.83501438936,,,,0.918,,,,
2011-02-09,,,,,,,,,,8827.0596207248,,,,,,,,,,8827.059620724805,,,58457.643699912296,,,88968.78323330109,,,114733.41344074566,,,144922.24251782818,,,182199.7910407177,,,216247.73192627475,,,395558.8946351142,,,,1.09,,,,
2011-02-10,,,,,,,,,,9118.856455757601,,,,,,,,,,9118.856455757605,,,59130.2146400831,,,94685.3876890587,,,120492.22881816876,,,151071.0819702797,,,189023.6268022794,,,223285.05190998476,,,404677.75109087175,,,,0.98031,,,,
2011-02-11,,,,,,,,,,10044.539035419599,,,,,,,,,,10044.5390354196,,,61452.657268657094,,,101246.9009244783,,,127116.74486899957,,,158261.02510641227,,,196705.63792167814,,,231685.01930581397,,,414722.29012629134,,,,1.07001,,,,
2011-02-12,,,,,,,,,,10094.7641254202,,,,,,,,,,10094.764125420203,,,63581.78054033659,,,107673.9661696625,,,133493.30253139377,,,164899.78025383927,,,204291.862680854,,,239847.77217885444,,,424817.0542517115,,,,1.0799,,,,
2011-02-13,,,,,,,,,,11009.2616,,,,,,,,,,11009.2616,,,66448.930704527,,,115171.9582801165,,,140761.40973594206,,,172066.01457951387,,,212676.096565198,,,247073.51826983484,,,435826.31585171155,,,,1.05,,,0.12598618854809665,False
2011-02-14,,,,,,,,,,10586.9592,,,,,,,,,,10586.9592,,,67421.59967025019,,,121582.5526801165,,,147212.26773594206,,,179110.92760641107,,,220833.04876001502,,,255472.95157746985,,,445940.6658517115,,,,1.07,,,,
2011-02-15,,,,,,,,,,12366.2629388844,,,,,,,,,,12366.262938884398,,,72047.70297620658,,,128946.3330553941,,,156102.47388878287,,,187877.15603385548,,,230424.28495312543,,,265739.1559081193,,,457827.4287905959,,,,1.05,,,,
2011-02-16,,,,,,,,,,12636.6372,,,,,,,,,,12636.637199999997,,,75857.28055548178,,,134314.92425539411,,,164826.06378878286,,,196893.7300039355,,,240285.89546265642,,,276338.27647420927,,,469781.5659905959,,,,1.045,,,,
2011-02-17,,,,,,,,,,12757.629635026498,,,,,,,,,,12757.629635026495,,,79496.05373475068,,,138626.26837483383,,,174181.44142380936,,,206711.342631254,,,250703.30662147692,,,286395.87469793827,,,481933.6956256224,,,,1.04,,,,
2011-02-18,,,,,,,,,,11235.5565,,,,,,,,,,11235.556499999997,,,80687.07119933108,,,142139.72846798823,,,181933.97212380936,,,214583.880131254,,,259823.85373420393,,,295486.4137797141,,,492427.2521256224,,,,0.8989,,,,
2011-02-19,,,,,,,,,,8372.5616,,,,,,,,,,8372.561599999999,,,78964.86867391088,,,142546.6492142475,,,186638.83484357334,,,219596.4006529195,,,265826.3874713619,,,300402.9456797141,,,500047.3137256224,,,,0.94898,,,,
